Year,Mth,FH_Zone,Site_Name,Leps_mot,Leps_AF,Chalimus,Cali_mot,Counts_Pens,Mth_txt,Migration,Quarter,Ov_Thrs,Prop_AF
2016,5,2.3,Mussel Rock,0.5,0.3,0,0,2,May,Out Migration,Q2,0,0.6
2016,5,2.3,Plover Point,0.5,0.3,0.1,0,2,May,Out Migration,Q2,0,0.6
2016,5,2.3,Ross Pass,0.4,0.2,0,0,2,May,Out Migration,Q2,0,0.5
2016,5,2.3,West Side,5.3,4.2,0.1,0,1,May,Out Migration,Q2,1,0.792
2016,5,2.4,Atrevida,4.2,2.3,0.2,0,1,May,Out Migration,Q2,1,0.548
2016,5,2.4,Esperanza,0,0,0,0,2,May,Out Migration,Q2,0,
2016,5,2.4,Steamer,0.3,0.1,0,0,2,May,Out Migration,Q2,0,0.333
2016,5,2.4,Williamson,1,0.6,0,0,2,May,Out Migration,Q2,0,0.6
2016,5,3.1,Ahlstrom,2,1,0.2,0.4,2,May,Out Migration,Q2,0,0.5
2016,5,3.1,Culloden,1.6,0.7,0.3,0.3,2,May,Out Migration,Q2,0,0.438
2016,5,3.1,Glacial Creek,0,0,0,0,1,May,Out Migration,Q2,0,
2016,5,3.1,Site 9,1.2,0.7,0,0,2,May,Out Migration,Q2,0,0.583
2016,5,3.2,Barnes Bay,1.1,0.6,1.1,0.4,2,May,Out Migration,Q2,0,0.545
2016,5,3.2,Brent Island,0.5,0.3,0.1,0.1,2,May,Out Migration,Q2,0,0.6
2016,5,3.2,Chancellor Channel,0.7,0.2,1.1,0.1,3,May,Out Migration,Q2,0,0.286
2016,5,3.2,Lees Bay,0.1,0,0.3,0.1,2,May,Out Migration,Q2,0,0
2016,5,3.2,Okisollo,2.3,1.1,1.9,0.4,2,May,Out Migration,Q2,0,0.478
2016,5,3.2,Raza Island,0.3,0.1,0.3,0.7,3,May,Out Migration,Q2,0,0.333
2016,5,3.2,Sonora Point,0.7,0.3,0.5,0,2,May,Out Migration,Q2,0,0.429
2016,5,3.2,Venture Point,0.9,0.5,0,0,2,May,Out Migration,Q2,0,0.556
2016,5,3.3,Burdwood,0.5,0.1,2.2,3.8,1,May,Out Migration,Q2,0,0.2
2016,5,3.3,Cypress Harbour,0.1,0.1,0.1,0,2,May,Out Migration,Q2,0,1
2016,5,3.3,Doctor Islets,0.9,0.4,4.5,1.2,1,May,Out Migration,Q2,0,0.444
2016,5,3.3,Glacier Falls,0.1,0.1,1.8,0,2,May,Out Migration,Q2,0,1
2016,5,3.3,Humphrey Rock,0.3,0.2,0,0,2,May,Out Migration,Q2,0,0.667
2016,5,3.3,Midsummer,0.3,0.1,2.2,0.3,2,May,Out Migration,Q2,0,0.333
2016,5,3.3,Noo-la,0.2,0.1,0,0,2,May,Out Migration,Q2,0,0.5
2016,5,3.3,Port Elizabeth,0,0,0.1,0,2,May,Out Migration,Q2,0,
2016,5,3.3,Potts Bay,0.1,0.1,2.1,0.1,2,May,Out Migration,Q2,0,1
2016,5,3.3,Sir Edmund Bay,0.2,0.1,0.2,0,1,May,Out Migration,Q2,0,0.5
2016,5,3.3,Swanson,0.2,0,0.7,0.2,1,May,Out Migration,Q2,0,0
2016,5,3.3,Upper Retreat,0.8,0.1,0.7,0.3,1,May,Out Migration,Q2,0,0.125
2016,5,3.3,Wicklow Point,0.1,0,1.5,0.6,2,May,Out Migration,Q2,0,0
2016,5,3.4,Bell Island,1.5,0.4,1.4,0.6,2,May,Out Migration,Q2,0,0.267
2016,5,3.4,Ghi ya,1.8,0.8,2.2,1.3,3,May,Out Migration,Q2,0,0.444
2016,5,3.4,Marsh Bay,2.9,1.4,1.8,0.1,4,May,Out Migration,Q2,0,0.483
2016,5,3.4,Shelter Bay,0.1,0.1,0.1,0,2,May,Out Migration,Q2,0,1
2016,5,3.4,Shelter Pass,0.3,0.1,0.7,0.1,3,May,Out Migration,Q2,0,0.333
2016,5,3.5,Goat Cove,2.5,1.4,1.7,0.6,4,May,Out Migration,Q2,0,0.56
2016,5,3.5,Jackson Pass,0.5,0.2,1.2,1.6,2,May,Out Migration,Q2,0,0.4
2016,5,3.5,Kid Bay,0.3,0.2,0.4,0.4,2,May,Out Migration,Q2,0,0.667
2016,5,3.5,Sheep Passage,0,0,0.1,0,2,May,Out Migration,Q2,0,
2016,6,2.3,Bare Bluff,0.3,0.1,0.1,0,2,Jun,Out Migration,Q2,0,0.333
2016,6,2.3,Bawden,0.4,0.3,0.1,0.1,2,Jun,Out Migration,Q2,0,0.75
2016,6,2.3,Bedwell,0.4,0.3,0,0,1,Jun,Out Migration,Q2,0,0.75
2016,6,2.3,Binns Island,0.1,0,0.2,0.3,1,Jun,Out Migration,Q2,0,0
2016,6,2.3,Fortune Channel,1,0.3,0,0,2,Jun,Out Migration,Q2,0,0.3
2016,6,2.3,Millar Channel,1.1,0.3,0.1,0.2,2,Jun,Out Migration,Q2,0,0.273
2016,6,2.3,Mussel Rock,0.6,0.4,0,0,2,Jun,Out Migration,Q2,0,0.667
2016,6,2.3,Plover Point,0.8,0.5,0,0.1,2,Jun,Out Migration,Q2,0,0.625
2016,6,2.3,Saranac Island,3.4,1,0.8,2.2,2,Jun,Out Migration,Q2,1,0.294
2016,6,2.3,West Side,1,0.4,0,0.1,2,Jun,Out Migration,Q2,0,0.4
2016,6,2.4,Esperanza,0.5,0.1,0,0.1,2,Jun,Out Migration,Q2,0,0.2
2016,6,2.4,Steamer,0.5,0.2,0,0.1,2,Jun,Out Migration,Q2,0,0.4
2016,6,2.4,Williamson,1.3,0.9,0,0,2,Jun,Out Migration,Q2,0,0.692
2016,6,3.1,Ahlstrom,4.8,1.8,0.3,0,1,Jun,Out Migration,Q2,1,0.375
2016,6,3.1,Culloden,1.7,0.9,0,0,1,Jun,Out Migration,Q2,0,0.529
2016,6,3.1,Site 9,0.8,0.3,0,0,1,Jun,Out Migration,Q2,0,0.375
2016,6,3.2,Barnes Bay,0.1,0,0.1,0,2,Jun,Out Migration,Q2,0,0
2016,6,3.2,Brent Island,0.3,0.2,0,0,2,Jun,Out Migration,Q2,0,0.667
2016,6,3.2,Chancellor Channel,2.1,0.9,2,0.1,3,Jun,Out Migration,Q2,0,0.429
2016,6,3.2,Lees Bay,0.7,0.2,1.7,0.7,3,Jun,Out Migration,Q2,0,0.286
2016,6,3.2,Okisollo,0.3,0.2,0,0,3,Jun,Out Migration,Q2,0,0.667
2016,6,3.2,Phillips Arm,0.5,0.1,0.1,0.2,2,Jun,Out Migration,Q2,0,0.2
2016,6,3.2,Raza Island,0.1,0,0,0.1,2,Jun,Out Migration,Q2,0,0
2016,6,3.2,Sonora Point,2,0.9,1.2,0,2,Jun,Out Migration,Q2,0,0.45
2016,6,3.2,Venture Point,0.6,0.4,0,0.1,2,Jun,Out Migration,Q2,0,0.667
2016,6,3.3,Burdwood,0.5,0.1,1.5,1.6,2,Jun,Out Migration,Q2,0,0.2
2016,6,3.3,Cypress Harbour,0.2,0.1,0.1,0,2,Jun,Out Migration,Q2,0,0.5
2016,6,3.3,Doctor Islets,0.3,0.1,0.2,0.1,2,Jun,Out Migration,Q2,0,0.333
2016,6,3.3,Glacier Falls,0.3,0.1,5.5,1.4,3,Jun,Out Migration,Q2,0,0.333
2016,6,3.3,Humphrey Rock,0.1,0.1,0,0,3,Jun,Out Migration,Q2,0,1
2016,6,3.3,Maude Island,0,0,0,0,2,Jun,Out Migration,Q2,0,
2016,6,3.3,Midsummer,0.2,0,0.7,0.1,2,Jun,Out Migration,Q2,0,0
2016,6,3.3,Noo-la,0.2,0.1,0,0,2,Jun,Out Migration,Q2,0,0.5
2016,6,3.3,Port Elizabeth,0.2,0.1,0,0.1,2,Jun,Out Migration,Q2,0,0.5
2016,6,3.3,Potts Bay,0.1,0.1,2.1,0.3,2,Jun,Out Migration,Q2,0,1
2016,6,3.3,Sargeaunt Pass,0.2,0.1,0,0,3,Jun,Out Migration,Q2,0,0.5
2016,6,3.3,Sir Edmund Bay,0,0,0,0,2,Jun,Out Migration,Q2,0,
2016,6,3.3,Swanson,0.3,0.1,0.4,0.2,2,Jun,Out Migration,Q2,0,0.333
2016,6,3.3,Wicklow Point,0.2,0,1,1.1,2,Jun,Out Migration,Q2,0,0
2016,6,3.4,Bell Island,0.8,0.3,0.5,0.4,2,Jun,Out Migration,Q2,0,0.375
2016,6,3.4,Ghi ya,4.5,2,5.1,3.9,2,Jun,Out Migration,Q2,1,0.444
2016,6,3.4,Marsh Bay,0.7,0.3,0.1,0,2,Jun,Out Migration,Q2,0,0.429
2016,6,3.4,Shelter Bay,0.2,0,0.7,0.1,2,Jun,Out Migration,Q2,0,0
2016,6,3.4,Shelter Pass,0.6,0.2,1.2,0.4,2,Jun,Out Migration,Q2,0,0.333
2016,6,3.5,Goat Cove,1.8,1.1,0.1,0,4,Jun,Out Migration,Q2,0,0.611
2016,6,3.5,Jackson Pass,0.4,0.2,0.4,0.6,2,Jun,Out Migration,Q2,0,0.5
2016,6,3.5,Kid Bay,3.4,1.5,0.9,0.7,2,Jun,Out Migration,Q2,1,0.441
2016,6,3.5,Sheep Passage,0.4,0.1,0.3,0,3,Jun,Out Migration,Q2,0,0.25
2016,7,2.3,Bare Bluff,0.2,0.1,0,0,2,Jul,Rest of Year,Q3,0,0.5
2016,7,2.3,Bawden,0.5,0.3,0.4,0.1,2,Jul,Rest of Year,Q3,0,0.6
2016,7,2.3,Binns Island,0.2,0.1,0.1,0,2,Jul,Rest of Year,Q3,0,0.5
2016,7,2.3,Fortune Channel,1.3,0.7,0,0.2,2,Jul,Rest of Year,Q3,0,0.538
2016,7,2.3,Mussel Rock,0.4,0.2,0,0,2,Jul,Rest of Year,Q3,0,0.5
2016,7,2.3,Plover Point,0.9,0.5,0,0.3,1,Jul,Rest of Year,Q3,0,0.556
2016,7,2.3,Saranac Island,4.5,1.8,1,6,2,Jul,Rest of Year,Q3,1,0.4
2016,7,2.3,West Side,0.4,0.2,0.2,0.2,2,Jul,Rest of Year,Q3,0,0.5
2016,7,2.4,Esperanza,4.5,2.2,0.1,0,1,Jul,Rest of Year,Q3,1,0.489
2016,7,2.4,Steamer,1.1,0.8,0,0,1,Jul,Rest of Year,Q3,0,0.727
2016,7,3.1,Salten,0.4,0.2,0,0,1,Jul,Rest of Year,Q3,0,0.5
2016,7,3.1,Site 13,0.4,0.3,0,0,1,Jul,Rest of Year,Q3,0,0.75
2016,7,3.2,Barnes Bay,0.2,0.2,0.1,0,1,Jul,Rest of Year,Q3,0,1
2016,7,3.2,Brent Island,0.2,0.1,0,0,2,Jul,Rest of Year,Q3,0,0.5
2016,7,3.2,Chancellor Channel,1.5,0.6,1.6,0.3,1,Jul,Rest of Year,Q3,0,0.4
2016,7,3.2,Lees Bay,1.5,0.6,1.1,0.4,2,Jul,Rest of Year,Q3,0,0.4
2016,7,3.2,Okisollo,0.4,0.1,0.2,0.1,1,Jul,Rest of Year,Q3,0,0.25
2016,7,3.2,Phillips Arm,0.2,0.1,0.1,0.4,2,Jul,Rest of Year,Q3,0,0.5
2016,7,3.2,Raza Island,0.1,0.1,0,0.1,1,Jul,Rest of Year,Q3,0,1
2016,7,3.2,Venture Point,0.2,0.1,0.1,0,1,Jul,Rest of Year,Q3,0,0.5
2016,7,3.3,Burdwood,0.4,0.1,0.2,0.5,2,Jul,Rest of Year,Q3,0,0.25
2016,7,3.3,Cypress Harbour,0.1,0,0,0.1,2,Jul,Rest of Year,Q3,0,0
2016,7,3.3,Doctor Islets,0.1,0,0,0,2,Jul,Rest of Year,Q3,0,0
2016,7,3.3,Glacier Falls,1,0.5,0.1,0.4,2,Jul,Rest of Year,Q3,0,0.5
2016,7,3.3,Humphrey Rock,0.1,0.1,0,0,2,Jul,Rest of Year,Q3,0,1
2016,7,3.3,Maude Island,0,0,0,0,1,Jul,Rest of Year,Q3,0,
2016,7,3.3,Midsummer,0.1,0,0.6,0.6,1,Jul,Rest of Year,Q3,0,0
2016,7,3.3,Noo-la,0.1,0,0,0.1,1,Jul,Rest of Year,Q3,0,0
2016,7,3.3,Port Elizabeth,0.2,0.1,0,0.1,2,Jul,Rest of Year,Q3,0,0.5
2016,7,3.3,Potts Bay,0.6,0.2,0.7,0,3,Jul,Rest of Year,Q3,0,0.333
2016,7,3.3,Sargeaunt Pass,0,0,0,0,2,Jul,Rest of Year,Q3,0,
2016,7,3.3,Sir Edmund Bay,0.1,0,0,0,2,Jul,Rest of Year,Q3,0,0
2016,7,3.3,Swanson,0.4,0.1,0.4,0.7,2,Jul,Rest of Year,Q3,0,0.25
2016,7,3.3,Wicklow Point,0.9,0.1,1,1.3,2,Jul,Rest of Year,Q3,0,0.111
2016,7,3.4,Bell Island,0.9,0.2,1.3,0.3,2,Jul,Rest of Year,Q3,0,0.222
2016,7,3.4,Duncan Island,1.4,0.5,0,0.6,1,Jul,Rest of Year,Q3,0,0.357
2016,7,3.4,Ghi ya,5.9,3.1,4.4,2.4,2,Jul,Rest of Year,Q3,1,0.525
2016,7,3.4,Marsh Bay,0.3,0.1,0.3,0,2,Jul,Rest of Year,Q3,0,0.333
2016,7,3.4,Shelter Bay,0.1,0,2.5,0.4,2,Jul,Rest of Year,Q3,0,0
2016,7,3.4,Shelter Pass,0.6,0.2,1.1,0.4,3,Jul,Rest of Year,Q3,0,0.333
2016,7,3.5,Goat Cove,2.2,1.1,0,0,2,Jul,Rest of Year,Q3,0,0.5
2016,7,3.5,Jackson Pass,0.3,0.1,2.2,0.8,2,Jul,Rest of Year,Q3,0,0.333
2016,7,3.5,Sheep Passage,0.7,0.3,0.1,0,2,Jul,Rest of Year,Q3,0,0.429
2016,8,2.3,Bare Bluff,0.2,0.1,0.2,0.1,3,Aug,Rest of Year,Q3,0,0.5
2016,8,2.3,Bawden,0.5,0.3,0.1,0.1,2,Aug,Rest of Year,Q3,0,0.6
2016,8,2.3,Binns Island,0.1,0,0.1,0,2,Aug,Rest of Year,Q3,0,0
2016,8,2.3,Fortune Channel,1.2,0.7,0.7,1.4,2,Aug,Rest of Year,Q3,0,0.583
2016,8,2.3,Mussel Rock,1,0.4,0.4,0.5,1,Aug,Rest of Year,Q3,0,0.4
2016,8,2.3,Plover Point,1.8,1,0.6,0.1,2,Aug,Rest of Year,Q3,0,0.556
2016,8,2.3,Saranac Island,1.2,0.5,1.8,0.8,2,Aug,Rest of Year,Q3,0,0.417
2016,8,2.3,West Side,0.4,0.3,3.6,2.4,2,Aug,Rest of Year,Q3,0,0.75
2016,8,3.1,Ahlstrom,0,0,0,0,1,Aug,Rest of Year,Q3,0,
2016,8,3.1,Culloden,0.1,0,0,0,1,Aug,Rest of Year,Q3,0,0
2016,8,3.1,Salten,0.1,0.1,0,0,1,Aug,Rest of Year,Q3,0,1
2016,8,3.1,Site 13,0.2,0.1,0,0,1,Aug,Rest of Year,Q3,0,0.5
2016,8,3.2,Barnes Bay,0.1,0.1,0,0,1,Aug,Rest of Year,Q3,0,1
2016,8,3.2,Brent Island,0.2,0.1,0,0,2,Aug,Rest of Year,Q3,0,0.5
2016,8,3.2,Chancellor Channel,2.6,1.7,2.2,0.1,2,Aug,Rest of Year,Q3,0,0.654
2016,8,3.2,Lees Bay,1.3,0.6,0.6,0.3,2,Aug,Rest of Year,Q3,0,0.462
2016,8,3.2,Okisollo,0.2,0.1,0.2,0.1,2,Aug,Rest of Year,Q3,0,0.5
2016,8,3.2,Phillips Arm,0.7,0.3,0,0.3,2,Aug,Rest of Year,Q3,0,0.429
2016,8,3.2,Raza Island,0,0,0,0,2,Aug,Rest of Year,Q3,0,
2016,8,3.2,Sonora Point,0,0,0,0,1,Aug,Rest of Year,Q3,0,
2016,8,3.2,Venture Point,0.2,0,0,0,1,Aug,Rest of Year,Q3,0,0
2016,8,3.3,Burdwood,0.8,0.2,0.2,0.3,2,Aug,Rest of Year,Q3,0,0.25
2016,8,3.3,Cypress Harbour,0.1,0,0.2,0,1,Aug,Rest of Year,Q3,0,0
2016,8,3.3,Doctor Islets,0.5,0.2,0.1,0.1,2,Aug,Rest of Year,Q3,0,0.4
2016,8,3.3,Glacier Falls,2.4,0.8,0.1,0.1,2,Aug,Rest of Year,Q3,0,0.333
2016,8,3.3,Humphrey Rock,0.1,0.1,0,0,2,Aug,Rest of Year,Q3,0,1
2016,8,3.3,Maude Island,0,0,0,0,2,Aug,Rest of Year,Q3,0,
2016,8,3.3,Midsummer,1.1,0.2,2.3,0.5,2,Aug,Rest of Year,Q3,0,0.182
2016,8,3.3,Noo-la,0.3,0,0,0,1,Aug,Rest of Year,Q3,0,0
2016,8,3.3,Port Elizabeth,0.3,0.2,0.1,0,1,Aug,Rest of Year,Q3,0,0.667
2016,8,3.3,Potts Bay,2,0.5,2.5,0.4,2,Aug,Rest of Year,Q3,0,0.25
2016,8,3.3,Sargeaunt Pass,0,0,0,0,1,Aug,Rest of Year,Q3,0,
2016,8,3.3,Swanson,0.2,0.1,1.8,0.1,2,Aug,Rest of Year,Q3,0,0.5
2016,8,3.3,Wa-kwa,0.9,0.4,0,0,1,Aug,Rest of Year,Q3,0,0.444
2016,8,3.3,Wicklow Point,2.6,1.1,2.9,1.8,2,Aug,Rest of Year,Q3,0,0.423
2016,8,3.4,Bell Island,1.5,0.5,0.9,0.5,1,Aug,Rest of Year,Q3,0,0.333
2016,8,3.4,Duncan Island,2,0.7,0,0.7,1,Aug,Rest of Year,Q3,0,0.35
2016,8,3.4,Ghi ya,0.5,0.4,0,0.1,2,Aug,Rest of Year,Q3,0,0.8
2016,8,3.4,Marsh Bay,0.6,0.1,1.1,0.1,2,Aug,Rest of Year,Q3,0,0.167
2016,8,3.4,Shelter Bay,0.7,0.2,0.1,0.3,2,Aug,Rest of Year,Q3,0,0.286
2016,8,3.4,Shelter Pass,1.2,0.1,0.6,0.8,2,Aug,Rest of Year,Q3,0,0.083
2016,8,3.5,Goat Cove,3.4,2,1,0,2,Aug,Rest of Year,Q3,1,0.588
2016,8,3.5,Jackson Pass,1.5,0.7,3.2,1.6,2,Aug,Rest of Year,Q3,0,0.467
2016,8,3.5,Sheep Passage,1.6,1,0,0,2,Aug,Rest of Year,Q3,0,0.625
2016,9,2.3,Bare Bluff,0.1,0,0,0.1,1,Sep,Rest of Year,Q3,0,0
2016,9,2.3,Bawden,0.7,0.4,0.1,0.1,2,Sep,Rest of Year,Q3,0,0.571
2016,9,2.3,Binns Island,0.1,0,0,0,2,Sep,Rest of Year,Q3,0,0
2016,9,2.3,Fortune Channel,1.6,0.9,0.1,0.6,1,Sep,Rest of Year,Q3,0,0.563
2016,9,2.3,Plover Point,1.3,0.8,0.1,0.1,2,Sep,Rest of Year,Q3,0,0.615
2016,9,2.3,Saranac Island,0.6,0.2,0.3,0,1,Sep,Rest of Year,Q3,0,0.333
2016,9,2.3,West Side,0.6,0.3,0.1,0.9,1,Sep,Rest of Year,Q3,0,0.5
2016,9,2.4,Steamer,14.5,7.2,0.1,0,1,Sep,Rest of Year,Q3,1,0.497
2016,9,3.1,Ahlstrom,0.5,0.2,0.1,0,1,Sep,Rest of Year,Q3,0,0.4
2016,9,3.1,Site 13,0.2,0.1,0,0,1,Sep,Rest of Year,Q3,0,0.5
2016,9,3.2,Barnes Bay,0.1,0.1,0,0,1,Sep,Rest of Year,Q3,0,1
2016,9,3.2,Brent Island,0.2,0.1,0,0,2,Sep,Rest of Year,Q3,0,0.5
2016,9,3.2,Chancellor Channel,3.8,3.1,1.8,0.3,1,Sep,Rest of Year,Q3,1,0.816
2016,9,3.2,Lees Bay,2.3,1.1,1.1,0.4,2,Sep,Rest of Year,Q3,0,0.478
2016,9,3.2,Okisollo,0.4,0.1,0.3,0.2,2,Sep,Rest of Year,Q3,0,0.25
2016,9,3.2,Phillips Arm,0.6,0.2,0.2,0.2,2,Sep,Rest of Year,Q3,0,0.333
2016,9,3.2,Raza Island,0.1,0.1,0,0,2,Sep,Rest of Year,Q3,0,1
2016,9,3.2,Sonora Point,0.2,0.1,0.3,0,2,Sep,Rest of Year,Q3,0,0.5
2016,9,3.2,Venture Point,0.2,0.2,0,0,1,Sep,Rest of Year,Q3,0,1
2016,9,3.3,Burdwood,1.4,0.4,0,0.2,2,Sep,Rest of Year,Q3,0,0.286
2016,9,3.3,Cypress Harbour,0.4,0.3,0,0,1,Sep,Rest of Year,Q3,0,0.75
2016,9,3.3,Doctor Islets,0.5,0.3,0,0,2,Sep,Rest of Year,Q3,0,0.6
2016,9,3.3,Glacier Falls,1.7,1.2,0,0,2,Sep,Rest of Year,Q3,0,0.706
2016,9,3.3,Maude Island,0,0,0,0,2,Sep,Rest of Year,Q3,0,
2016,9,3.3,Midsummer,2.1,1.1,2.3,0.1,2,Sep,Rest of Year,Q3,0,0.524
2016,9,3.3,Noo-la,0.4,0.3,0,0,1,Sep,Rest of Year,Q3,0,0.75
2016,9,3.3,Potts Bay,2.3,0.8,4.8,1.2,3,Sep,Rest of Year,Q3,0,0.348
2016,9,3.3,Sir Edmund Bay,0.1,0.1,0,0,2,Sep,Rest of Year,Q3,0,1
2016,9,3.3,Swanson,0.6,0.3,1,0.4,1,Sep,Rest of Year,Q3,0,0.5
2016,9,3.3,Wa-kwa,0.2,0.1,0,0,1,Sep,Rest of Year,Q3,0,0.5
2016,9,3.3,Wicklow Point,2.7,1.4,2.1,0.5,2,Sep,Rest of Year,Q3,0,0.519
2016,9,3.4,Duncan Island,3.7,1.7,6.4,1.4,3,Sep,Rest of Year,Q3,1,0.459
2016,9,3.4,Ghi ya,0.2,0.1,0,0.1,2,Sep,Rest of Year,Q3,0,0.5
2016,9,3.4,Marsh Bay,0.8,0.4,13.1,1,2,Sep,Rest of Year,Q3,0,0.5
2016,9,3.4,Shelter Bay,0.8,0.3,0,0.1,2,Sep,Rest of Year,Q3,0,0.375
2016,9,3.4,Shelter Pass,1,0.3,0.9,0.4,4,Sep,Rest of Year,Q3,0,0.3
2016,9,3.5,Goat Cove,5.8,2.9,2.5,0.2,2,Sep,Rest of Year,Q3,1,0.5
2016,9,3.5,Jackson Pass,5.8,3.3,1.7,1.1,2,Sep,Rest of Year,Q3,1,0.569
2016,9,3.5,Sheep Passage,3.4,1.9,0.3,0.1,1,Sep,Rest of Year,Q3,1,0.559
2016,10,2.3,Bare Bluff,0.1,0.1,0,0.1,2,Oct,Rest of Year,Q4,0,1
2016,10,2.3,Bawden,0.5,0.3,0,0.1,2,Oct,Rest of Year,Q4,0,0.6
2016,10,2.3,Binns Island,0.1,0,0,0,2,Oct,Rest of Year,Q4,0,0
2016,10,2.3,Fortune Channel,1.1,0.7,0.1,0,2,Oct,Rest of Year,Q4,0,0.636
2016,10,2.3,West Side,0.4,0.3,0,0.3,2,Oct,Rest of Year,Q4,0,0.75
2016,10,2.4,Atrevida,0.1,0,0,0,1,Oct,Rest of Year,Q4,0,0
2016,10,2.4,Steamer,15.5,8.5,0,0,1,Oct,Rest of Year,Q4,1,0.548
2016,10,3.1,Ahlstrom,0.1,0,0,0,1,Oct,Rest of Year,Q4,0,0
2016,10,3.1,Salten,0.3,0.1,0,0,1,Oct,Rest of Year,Q4,0,0.333
2016,10,3.1,Site 13,0.1,0.1,0,0,1,Oct,Rest of Year,Q4,0,1
2016,10,3.2,Barnes Bay,1.1,0.3,0.5,0,1,Oct,Rest of Year,Q4,0,0.273
2016,10,3.2,Brent Island,0.5,0.3,0.1,0.1,2,Oct,Rest of Year,Q4,0,0.6
2016,10,3.2,Chancellor Channel,6.2,4.3,4.6,1.2,1,Oct,Rest of Year,Q4,1,0.694
2016,10,3.2,Hardwicke,1.2,0.4,7.1,0.7,2,Oct,Rest of Year,Q4,0,0.333
2016,10,3.2,Lees Bay,4.2,1.6,6,0.8,2,Oct,Rest of Year,Q4,1,0.381
2016,10,3.2,Okisollo,0.8,0.4,0.4,0.1,2,Oct,Rest of Year,Q4,0,0.5
2016,10,3.2,Phillips Arm,0.8,0.4,0.2,0.3,2,Oct,Rest of Year,Q4,0,0.5
2016,10,3.2,Raza Island,0.4,0.2,0,0,2,Oct,Rest of Year,Q4,0,0.5
2016,10,3.2,Sonora Point,1.1,0.5,0.6,0,2,Oct,Rest of Year,Q4,0,0.455
2016,10,3.3,Burdwood,1.2,0.5,0.1,0.2,2,Oct,Rest of Year,Q4,0,0.417
2016,10,3.3,Cypress Harbour,0.5,0.3,0,0,1,Oct,Rest of Year,Q4,0,0.6
2016,10,3.3,Doctor Islets,0.5,0.2,0.2,0,3,Oct,Rest of Year,Q4,0,0.4
2016,10,3.3,Maude Island,0.1,0.1,0,0,2,Oct,Rest of Year,Q4,0,1
2016,10,3.3,Midsummer,1.8,1,1.4,0,2,Oct,Rest of Year,Q4,0,0.556
2016,10,3.3,Noo-la,0.5,0.3,0,0,1,Oct,Rest of Year,Q4,0,0.6
2016,10,3.3,Potts Bay,1.2,0.3,2.3,0,2,Oct,Rest of Year,Q4,0,0.25
2016,10,3.3,Sir Edmund Bay,0.3,0.2,0,0,1,Oct,Rest of Year,Q4,0,0.667
2016,10,3.3,Swanson,0.6,0.3,1.2,0.2,2,Oct,Rest of Year,Q4,0,0.5
2016,10,3.3,Wa-kwa,0.3,0.1,0,0.1,1,Oct,Rest of Year,Q4,0,0.333
2016,10,3.3,Wicklow Point,3.8,2,2.4,1.2,2,Oct,Rest of Year,Q4,1,0.526
2016,10,3.4,Duncan Island,2.4,1.2,10.1,0.4,3,Oct,Rest of Year,Q4,0,0.5
2016,10,3.4,Ghi ya,0.2,0.1,0,0.1,3,Oct,Rest of Year,Q4,0,0.5
2016,10,3.4,Marsh Bay,6.2,3.3,19.9,1.8,2,Oct,Rest of Year,Q4,1,0.532
2016,10,3.4,Shelter Bay,0.6,0.4,0.1,0.3,2,Oct,Rest of Year,Q4,0,0.667
2016,10,3.4,Shelter Pass,1.1,0.3,0.6,0.5,2,Oct,Rest of Year,Q4,0,0.273
2016,10,3.5,Goat Cove,9.5,6.5,2.3,0.4,1,Oct,Rest of Year,Q4,1,0.684
2016,10,3.5,Jackson Pass,18.5,7.4,1.7,0.6,3,Oct,Rest of Year,Q4,1,0.4
2016,10,3.5,Sheep Passage,10.4,5.6,0.6,0.2,3,Oct,Rest of Year,Q4,1,0.538
2016,11,2.3,Bare Bluff,0.1,0.1,0,0,2,Nov,Rest of Year,Q4,0,1
2016,11,2.3,Bawden,0.4,0.3,0,0,2,Nov,Rest of Year,Q4,0,0.75
2016,11,2.3,Binns Island,0,0,0,0,2,Nov,Rest of Year,Q4,0,
2016,11,2.3,Dixon Bay,0.1,0,0,0,2,Nov,Rest of Year,Q4,0,0
2016,11,2.3,Fortune Channel,0.7,0.5,0,0,1,Nov,Rest of Year,Q4,0,0.714
2016,11,2.3,Ross Pass,0.1,0,0,0,1,Nov,Rest of Year,Q4,0,0
2016,11,2.3,West Side,0.2,0.1,0,0,2,Nov,Rest of Year,Q4,0,0.5
2016,11,2.4,Atrevida,0.1,0,0,0,1,Nov,Rest of Year,Q4,0,0
2016,11,2.4,Esperanza,10.1,8.2,0,0,2,Nov,Rest of Year,Q4,1,0.812
2016,11,2.4,Koskimo,0,0,0.1,0.1,1,Nov,Rest of Year,Q4,0,
2016,11,2.4,Monday Rocks,0,0,0,0,3,Nov,Rest of Year,Q4,0,
2016,11,2.4,Muchalat North,0,0,0,0,1,Nov,Rest of Year,Q4,0,
2016,11,2.4,Muchalat South,0,0,0,0,1,Nov,Rest of Year,Q4,0,
2016,11,2.4,Steamer,13.6,9.7,0,0,1,Nov,Rest of Year,Q4,1,0.713
2016,11,3.1,Salten,1.2,0.7,0.1,0.1,1,Nov,Rest of Year,Q4,0,0.583
2016,11,3.1,Site 13,0.6,0.3,0,0,1,Nov,Rest of Year,Q4,0,0.5
2016,11,3.2,Barnes Bay,4.6,1,1.9,0.7,1,Nov,Rest of Year,Q4,1,0.217
